listing_id;built_area;used_area
365188;206;179
507725;0;400
507791;0;685
306406;322;NULL
326908;0;370
337026;334;334
356740;0;400
301779;348;0
308449;0;400
363176;0;1234
367037;384;0
508791;1630;0
731648;0;1297
281609;700;0
281999;700;0
288119;784;NULL
288537;758;0
293868;780;0
508808;0;658
510162;1000;0
510162;1000;0
279604;349;349
281659;354;0
285951;350;0
292852;350;350
297537;349;NULL
308001;0;350
318264;349;0
348220;0;350
348220;0;350
507328;0;361
510048;0;350
279980;2560;2560
279980;2560;2560
279980;2560;2560
285976;2825;0
290523;2825;0
290523;2825;0
293056;2825;0
293056;2825;0
293056;2825;0
294799;2800;NULL
294799;2800;NULL
323579;2825;0
323579;2825;0
323579;2825;0
348318;0;0
378494;0;2825
378494;0;2825
510036;0;2825
782459;0;2825
356773;328;0
510183;809;712
510183;809;712
344216;171;157
344216;171;157
512123;322;280
512123;322;280
280384;245;245
384591;365;0
512046;0;360
323538;510;0
323538;510;0
279959;240;240
282282;206;0
288939;218;0
290382;218;0
293068;228;0
296160;NULL;NULL
296160;NULL;NULL
296938;0;218
316741;206;0
348585;0;0
374779;0;238
378285;0;218
387948;0;0
512127;0;239
282196;600;0
287833;450;NULL
287833;450;NULL
289769;600;600
290309;600;0
297009;0;550
308575;0;600
323575;600;0
330252;600;0
343010;629;629
283629;450;0
300132;0;490
300132;0;490
300132;0;490
300132;0;490
301395;473;375
301423;474;362
301424;0;475
316173;473;NULL
519176;447.4;447
281614;650;500
358773;0;500
396786;150;0
1112753;220;0
1112753;220;0
1115158;0;220
1115158;0;220
1126442;0;220
1126442;0;220
374468;176;0
317507;410;0
317507;410;0
279643;580;476
282206;580;0
284970;580;NULL
296156;NULL;NULL
330977;0;580
317203;350;NULL
326712;0;350
329884;350;0
359841;0;378
384614;341;0
604053;286;0
519183;140;0
280255;529;0
285312;529;NULL
285312;529;NULL
285312;529;NULL
285312;529;NULL
287476;325;NULL
293299;529;529
293299;529;529
293299;529;529
294853;529;NULL
298255;0;NULL
301966;529;440
313821;529;NULL
316087;529;0
318771;0;0
318776;529;0
323412;529;0
348862;0;529
362180;336;0
409563;0;336
326637;580;NULL
327440;0;580
328665;580;0
360580;580;0
360800;0;517
308382;300;300
520694;0;0
520751;0;341
287620;750;NULL
279424;954;0
288035;970;NULL
302951;600;600
387732;390;0
290405;590;0
287948;333;NULL
290391;330;0
290569;330;0
298614;330;NULL
298614;330;NULL
301338;0;330
301338;0;330
301338;0;330
318281;330;0
318281;330;0
347684;330;0
355694;0;330
356680;330;0
356680;330;0
369111;0;372
767150;333;0
767150;333;0
767207;333;0
767207;333;0
780927;0;333
329658;529;423
344090;574;574
294456;220;NULL
329848;0;0
329868;0;0
356709;0;0
358243;0;350
358243;0;350
285124;2000;NULL
287921;2000;NULL
293095;2011;0
294270;2000;NULL
298992;2000;NULL
318285;2000;0
323609;2011;0
329929;0;2014
353844;0;2041
286022;427;0
356722;430;0
356722;430;0
356722;430;0
379870;470;0
387605;507;446
387605;507;446
387605;507;446
522041;0;430
279996;437;254
298837;437;NULL
316642;437;0
358260;0;437
387953;0;0
297766;800;NULL
318482;800;0
279979;350;0
299386;350;NULL
299386;350;NULL
318605;350;0
318605;350;0
355718;349;0
328671;623;0
334978;0;0
356731;0;0
377778;0;455
377779;0;455
377780;0;455
385191;455;0
387165;455;455
358787;0;225
292498;450;400
301614;353;NULL
301614;353;NULL
318460;353;0
318460;353;0
348409;0;400
383609;0;0
298043;688;NULL
298043;688;NULL
318299;688;NULL
318299;688;NULL
369308;688;0
369308;688;0
369308;688;0
373711;0;0
373711;0;0
373711;0;0
377775;0;700
377775;0;700
525749;688;0
527154;688;0
527154;688;0
782804;0;688
356911;270;0
782660;0;270
373142;600;500
387735;534;0
358275;0;379
316795;500;0
526890;500;0
523373;0;630
522957;340;0
280124;300;300
375140;0;180
375140;0;180
372468;605;0
372468;605;0
374987;450;450
452658;0;700
452658;0;700
452658;0;700
511412;575;575
511412;575;575
523358;0;490
523358;0;490
523479;707;490
523479;707;490
994300;546;0
523283;393;0
337079;357;357
279437;974;740
296698;0;740
524003;940;0
279844;550;300
281905;500;0
286033;300;0
289120;0;300
293901;300;0
293901;300;0
376214;350;0
378578;0;500
409088;530;0
523856;0;0
524277;668;0
524277;668;0
524294;0;328
378149;240;0
378176;240;0
378772;180;0
386689;240;210
389222;0;210
397898;0;210
397912;250;210
523829;200;0
838946;0;350
950272;425;350
523788;400;0
524803;600;600
524803;600;600
526067;0;400
528275;536;0
526125;0;598
522369;486;0
524033;486;0
528340;486;450
710678;0;486
528343;359;400
528344;365;339
405711;0;0
329508;500;0
329508;500;0
332855;500;500
332855;500;500
343781;500;0
360840;0;500
361348;0;500
361348;0;500
373511;363;0
398163;363;0
279479;604;600
282932;604;0
285106;604;NULL
285922;510;0
287935;604;NULL
288693;604;0
290300;604;0
293540;604;0
294373;604;NULL
296368;450;NULL
296822;0;730
302546;604;0
304628;604;0
329639;604;0
329652;604;0
330970;0;604
332765;604;604
348188;0;0
355905;0;604
358993;0;604
384759;604;0
389824;0;600
299409;800;NULL
318093;800;0
339813;850;0
375921;708;592
528273;592;0
372897;330;0
327893;306;230
289167;0;450
526073;0;600
530054;600;600
530054;600;600
290565;400;NULL
289814;0;400
289814;0;400
316863;560;NULL
316863;560;NULL
530485;0;450
372248;868;0
405713;0;0
406428;0;350
531845;436;0
531862;0;350
532571;440;0
532571;440;0
532347;0;261
537721;261;0
538643;261;0
740307;261;0
744061;261;0
533083;328;0
327380;0;440.68
336620;336;336
533464;260;0
533438;300;0
405964;362;0
405964;362;0
409733;0;0
409774;367;0
279794;401;318
279794;401;318
282239;380;0
282239;380;0
287825;380;NULL
287825;380;NULL
294873;318;NULL
294873;318;NULL
300192;320;0
300192;320;0
302078;495;324
302078;495;324
340129;360;360
379125;320;0
409015;380;0
409561;339;0
409671;0;360
414586;495;373
533722;0;495
773186;360;0
531069;0;650
531073;650;0
532344;0;650
532553;650;650
533807;650;0
603542;650;0
523722;438;0
527153;491;0
531201;0;438
531364;438;438
533786;0;438
533808;438;0
546321;0;343.24
616451;0;438
743381;450;0
531070;0;650
531076;650;0
531751;0;650
533809;650;0
603540;650;0
731655;650;0
530472;0;500
531752;0;500
533810;500;0
736653;0;404
748135;500;0
339205;200;200
279509;594;594
279509;594;594
285007;690;NULL
285902;690;0
287946;690;NULL
287946;690;NULL
288956;690;0
288956;690;0
293857;595;397
293857;595;397
294166;690;NULL
294166;690;NULL
296850;0;594
302754;690;0
302754;690;0
308913;690;690
332814;690;0
332814;690;0
336614;690;690
336614;690;690
342937;690;690
342937;690;690
348280;0;397
348280;0;397
355919;0;690
355919;0;690
361006;680;0
374698;0;594
317864;0;416
317864;0;416
536211;0;246
536211;0;246
327283;447;377
327283;447;377
336313;426;426
336313;426;426
348183;0;377
348183;0;377
348183;0;377
348183;0;377
360559;0;426
360559;0;426
360559;0;426
378777;426;370
378777;426;370
391647;565;0
534644;0;0
279969;745;745
279969;745;745
294273;745;NULL
294273;745;NULL
299848;650;NULL
299848;650;NULL
318506;650;0
318506;650;0
332006;0;730
333973;650;0
350795;0;0
358211;390;0
507762;0;390
781899;0;393
534574;0;559
735593;559;0
287502;391;NULL
287502;391;NULL
289852;385;NULL
289852;385;NULL
292774;391;391
292774;391;391
292774;391;391
294747;391;NULL
294747;391;NULL
336860;311;311
336860;311;311
348852;0;391
348852;0;391
348852;0;391
372113;365;0
372113;365;0
375297;365;331
375297;365;331
493190;348;331
452473;500;337
479031;0;475
535678;650;473
723268;500;0
524763;0;606
524763;0;606
288668;0;520
288668;0;520
347649;350;0
347649;350;0
536119;398;398
293126;370;350
348832;0;350
356885;350;0
356885;350;0
653173;0;350
536156;0;429
287663;600;NULL
295075;650;NULL
295075;650;NULL
302992;600;0
281989;500;0
289682;700;700
289897;750;NULL
292649;585;505
299912;0;700
348177;0;505
374641;0;750
537210;700;0
282238;717;0
282238;717;0
296639;0;710
300638;0;717
302253;1067;717
302253;1067;717
374622;0;717
389795;0;700
537662;717;0
296896;0;323
316670;200;0
299863;500;NULL
299863;500;NULL
352541;0;500
376226;1060;0
380143;500;0
533826;0;560
537697;560;0
358576;0;320
390462;276;0
390462;276;0
537137;0;276
292428;230;170
296897;0;389
296897;0;389
296897;0;389
301004;0;NULL
301004;0;NULL
301004;0;NULL
347327;230;170
351505;0;170
351801;0;280
351801;0;280
351801;0;280
414692;0;202
414692;0;202
539380;220;0
283039;475;0
283039;475;0
296962;0;551
301014;450;NULL
308722;0;450
336873;450;450
389892;0;450
538699;0;1300
299811;247;NULL
537716;247;0
537716;247;0
538646;247;0
538646;247;0
740302;247;0
740302;247;0
538793;500;280
538720;575;0
538720;575;0
538720;575;0
280095;643;355
293293;390;0
298037;390;NULL
320119;390;0
358585;0;400
288947;412;412
288947;412;412
300240;357;357
300989;410;NULL
379930;420;0
295081;340;NULL
295081;340;NULL
304437;0;NULL
323428;550;0
323428;550;0
333042;500;420
333042;500;420
336281;340;0
301461;310;210
478344;0;450
511530;0;450
519118;0;430
539638;0;0
732958;210;0
732958;210;0
734199;152;0
734199;152;0
742426;450;0
755943;0;150
755943;0;150
774872;0;400
279842;1111;1059
279842;1111;1059
290488;1163;0
294525;1094;NULL
294525;1094;NULL
299562;1000;NULL
299562;1000;NULL
299562;1000;NULL
302310;1163;850
318173;1000;0
318173;1000;0
379856;700;0
538778;300;0
540340;0;250
540703;280;0
284855;1579;NULL
294013;1579;0
378790;0;1500
282818;510;0
311280;510;NULL
336989;510;510
344087;510;510
389893;0;510
344483;367;0
344532;367;0
510124;623;0
531074;0;554
537119;0;750
539661;512;0
546441;623;0
653830;0;0
653899;623;0
355656;0;0
546238;420;0
546238;420;0
546227;0;380
285907;530;0
294183;400;NULL
398449;0;0
292957;300;280
358279;0;300
386902;300;0
374271;0;261
374271;0;261
405837;0;500
405837;0;500
405837;0;500
530471;0;500
531081;500;0
534625;500;0
602619;500;0
745216;400;0
383529;0;471
603564;537;313
287890;583;NULL
302218;650;0
604195;472;472
604199;350;350
604168;430;365
517617;0;180
520071;175;175
521942;0;220
522826;176;0
522830;220;0
522865;0;220
523267;0;175
523757;220;0
523886;0;176
528385;185;0
528548;177;0
530050;177;0
530467;0;280
531870;0;0
531991;176;0
532267;0;176
532267;0;176
532267;0;176
533353;0;177
533831;0;185
536202;175;0
539617;177;0
539634;220;0
539655;174;0
539788;0;0
604717;0;176
533038;0;373
292611;1000;800
345594;445;0
358473;0;800
383690;0;0
613691;800;0
508786;700;0
616476;0;700
616476;0;700
281885;300;0
293481;360;240
298631;360;NULL
320118;360;NULL
348831;0;240
540704;354;0
617055;0;400
816157;190;0
297523;371;NULL
320038;371;0
369563;371;0
389660;0;0
641393;0;560
755046;0;560
755046;0;560
358549;0;520
358549;0;520
378081;0;490
379490;520;0
379490;520;0
282541;600;0
296719;0;540
296719;0;540
336293;600;600
389739;0;600
329798;380;0
279876;800;800
279876;800;800
294027;800;0
302894;820;0
315823;800;NULL
332277;820;0
346087;820;722
348801;0;0
357497;800;0
487734;0;0
642093;138;138
642093;138;138
642004;840;0
302231;426;333
343111;400;400
343111;400;400
279694;254;254
293699;230;230
302228;242;168
311360;0;NULL
331390;0;254
332935;800;300
308855;0;325
308855;0;325
387995;350;0
653808;688;0
653808;688;0
407049;450;0
657488;0;210
657488;0;210
794911;0;210
816381;210;0
510094;0;1200
510094;0;1200
531760;800;800
306390;273;180
681204;1000;0
681204;1000;0
681853;170;0
782355;0;200
353496;0;380
379021;250;0
386962;250;0
681932;0;0
283543;294;0
308008;0;646
703088;1130;0
279428;556;312
288608;0;514
361280;641;312
361663;556;0
365319;442;0
703022;312;0
294822;523;NULL
294822;523;NULL
294822;523;NULL
294822;523;NULL
301455;523;NULL
301455;523;NULL
311361;360;0
311361;360;0
317441;752;0
317441;752;0
318192;523;0
318192;523;0
327181;752;523
330258;752;0
330258;752;0
330258;752;0
330561;752;0
330561;752;0
344215;752;0
374634;0;567
384771;750;0
523285;0;456
710737;0;456
710684;2350;2350
711720;658;422
711720;658;422
293307;450;408
711655;0;0
713507;470;470
713463;415;380
713463;415;380
330914;0;240
330914;0;240
296809;0;400
296809;0;400
304959;450;NULL
352961;0;514
530604;0;512
641011;395;245
715365;257;217
519173;0;350
716509;412;242
716509;412;242
716509;412;242
715214;651;0
604193;0;240
604193;0;240
716543;240;240
716543;240;240
723288;240;0
723288;240;0
722754;550;0
722754;550;0
731885;650;500
1016421;0;530
537659;700;0
295509;362;NULL
732087;0;322
296545;0;2300
296545;0;2300
296545;0;2300
316554;2300;0
316554;2300;0
316554;2300;0
375855;0;0
732722;0;200
285983;730;0
327594;434;434
332045;850;0
332045;850;0
332045;850;0
355932;0;450
390554;850;0
752470;0;760
1014518;0;153
734170;0;659
734169;581;0
735712;464;239
736261;0;239
735514;400;315
735522;410;310
736737;664;664
736744;750;0
736744;750;0
736744;750;0
289016;0;385
289016;0;385
373531;385;0
525009;385;0
292745;264;264
316152;260;NULL
317585;260;NULL
318746;260;0
323479;200;0
326551;260;NULL
328314;0;0
1052941;320;0
289547;0;260
288334;0;228
294673;274;NULL
740413;274;274
298922;452;NULL
318481;452;0
368065;452;0
388422;391;0
741717;0;0
279623;500;400
279623;500;400
282607;470;0
292905;520;440
348241;0;440
374515;500;0
390193;400;0
293086;550;500
326912;500;NULL
358779;0;548
358779;0;548
347095;161;160
347095;161;160
347095;161;160
347095;161;160
347095;161;160
360556;159;0
360556;159;0
360556;159;0
364995;161;160
364995;161;160
369267;159;0
372531;289;114
372531;289;114
390460;0;289
390460;0;289
391632;159;159
391632;159;159
405399;0;159
405399;0;159
520005;0;115
520005;0;115
522900;0;159
522900;0;159
523035;337;159
523035;337;159
530484;0;118
530484;0;118
530508;0;0
530508;0;0
602439;0;338
602469;160;0
680386;0;161
680386;0;161
740294;337;0
743263;159;0
784376;0;337
298481;750;NULL
298481;750;NULL
318213;750;0
318213;750;0
373156;0;0
386878;493;0
781368;0;0
532319;400;0
329375;186;0
749922;646;561
523730;0;350
523730;0;350
752406;300;0
333765;760;0
333765;760;0
334767;479;0
334862;762;478
335044;522;522
336286;0;672
336286;0;672
336286;0;672
337211;655;0
337211;655;0
342813;762;762
346059;479;0
346059;479;0
346059;479;0
370214;468;0
372530;529;480
372530;529;480
374572;0;812
289051;0;250
296663;0;350
331560;300;0
796879;250;0
301885;420;320
384620;453;0
300411;924;362
323464;600;0
323464;600;0
323464;600;0
327796;812;NULL
332219;281;0
335924;988;988
335924;988;988
345972;362;320
345972;362;320
348740;0;362
294236;389;NULL
294236;389;NULL
294236;389;NULL
359931;0;390
405185;0;250
405219;389;250
414387;389;0
752412;0;270
296039;316;NULL
736654;0;350
753592;270;270
753593;272;272
754064;414;0
773759;0;542
873695;300;0
323470;500;0
300771;0;352
336982;305;305
755905;0;655
757946;355;277
758353;0;350
759720;1400;0
759720;1400;0
759720;1400;0
796904;0;1400
802984;1400;0
302049;662;0
378312;0;400
378782;0;420
389651;0;662
389651;0;662
411492;0;0
415464;662;0
538797;662;0
781015;400;0
759630;0;380
328194;562;0
328194;562;0
356374;700;0
761230;440;440
761231;250;250
761220;0;0
761418;350;0
763132;160;0
762063;240;0
1043991;0;240
753590;250;250
327018;0;NULL
327018;0;NULL
327018;0;NULL
327086;0;0
327086;0;0
327086;0;0
378472;0;2000
360369;0;350
753025;250;0
753025;250;0
753025;250;0
753025;250;0
757100;305;0
759700;0;300
759721;550;248
767256;300;300
796999;0;305
1079369;305;0
1118907;248;0
385741;0;0
385741;0;0
771636;330;0
771683;0;580
317009;450;0
293144;380;362
299573;482;NULL
320020;482;0
779920;400;0
774871;185;0
711859;114;0
753965;130;114
907736;0;0
908538;0;159
343099;956;956
343099;956;956
343099;956;956
414425;590;0
780098;435;0
780197;435;0
781975;0;0
290412;974;0
290412;974;0
290412;974;0
290412;974;0
290412;974;0
329747;1000;0
329747;1000;0
329817;1000;0
329817;1000;0
332467;0;213
341873;214;214
341873;214;214
374292;0;214
782139;0;214
782168;0;700
782168;0;700
782345;0;500
782379;0;330
782390;0;600
279953;1012;1012
289186;0;541
357486;1012;0
285863;1600;0
288134;1000;NULL
378390;0;1220
378390;0;1220
388236;0;1030
281827;0;NULL
288960;0;650
290353;850;0
294594;657;NULL
294594;657;NULL
294594;657;NULL
305235;657;0
336463;600;600
361491;0;657
285941;300;0
340714;300;300
348632;0;300
356805;0;0
369561;0;0
387287;303;265
537655;0;550
759933;1129;660
762047;0;0
762047;0;0
508809;350;0
510142;0;350
510142;0;350
511478;350;0
389449;0;0
713831;255;0
713831;255;0
713834;259;0
713834;259;0
789201;0;200
789201;0;200
949445;0;470
795130;475;0
795130;475;0
907248;0;750
330768;450;0
358485;0;481
1082696;556;0
797052;286;0
799939;0;244
802922;316;199
802711;260;0
802728;809;0
802728;809;0
802728;809;0
741205;0;850
784323;1211;0
805273;616;616
910483;800;605
951483;600;0
951483;600;0
1077918;1211;0
1092222;580;0
1120579;850;0
1120656;850;0
1213299;0;604.54
293549;718;647
348162;0;647
420907;0;536
479668;0;536
819719;536;0
838808;450;0
845982;435;0
317071;0;1529
327071;1529;1529
327071;1529;1529
339414;1529;0
339414;1529;0
361126;1000;1000
361126;1000;1000
375694;1529;0
376142;0;1529
382941;0;0
827287;1529;0
872481;1529;0
844892;490;0
329578;313;0
329578;313;0
332851;560;560
340146;560;560
340146;560;560
342994;760;760
348341;0;0
348341;0;0
355927;0;560
355927;0;560
336299;138;138
297101;0;600
297101;0;600
870738;250;0
281645;348;0
874010;868;868
283483;264;0
285126;264;NULL
285126;264;NULL
342986;300;300
336910;310;310
358201;310;0
358219;310;0
872452;205;0
638724;0;325
638724;0;325
735420;0;326
307884;0;450
530570;0;518
530570;0;518
987768;518;0
987874;518;0
326766;270;270
348253;0;270
995945;0;350
1003171;570;570
1001681;1770;0
1007375;0;935
653157;400;0
653157;400;0
653157;400;0
1015491;0;400
347299;350;0
347771;0;325
347771;0;325
360847;350;0
497254;0;350
1042930;320;0
1112794;0;0
1024630;0;138
1042464;138;0
336625;335;335
336625;335;335
336625;335;335
1033685;275;275
316043;380;NULL
316472;0;380
316622;380;0
316846;0;380
316928;380;NULL
317151;380;NULL
317832;380;0
329857;380;0
336554;380;380
356525;0;380
1033408;460;0
287578;525;NULL
1035656;580;360
289670;750;0
289670;750;0
300193;0;750
300795;830;0
300795;830;0
301371;750;0
347318;1120;0
355650;0;830
355650;0;830
375699;830;0
379599;1120;0
409926;1120;0
616481;343;0
741235;300;0
1043989;298;0
1047936;720;0
1048049;720;0
279406;632;632
282322;679;0
283462;632;0
285021;632;NULL
285861;632;0
288068;632;NULL
288763;0;632
290537;550;0
293589;679;632
294185;632;NULL
296062;632;NULL
296623;0;632
301921;679;0
308605;0;460
331028;0;632
332723;632;632
336780;679;679
348130;0;632
355880;0;550
359768;0;632
384779;550;0
389793;0;632
1052992;0;300
1055518;0;497
1057081;0;750
1063395;531;531
1200086;300;0
296832;300;300
1075926;1154;0
1076063;380;0
1076225;380;0
1077816;0;330
1077816;0;330
1079355;0;650
1079677;0;255
1079333;0;0
1081350;219;0
1081350;219;0
1083547;550;0
1083547;550;0
1088559;260;260
1112887;430;430
1112800;320;0
1112800;320;0
1007369;0;156
301665;500;400
301665;500;400
301665;500;400
340699;290;340
300080;0;460
300080;0;460
282967;750;0
332777;750;750
356615;0;750
356615;0;750
359776;0;750
1120529;0;250
1121517;540;505
298801;270;NULL
298801;270;NULL
302125;262;0
302125;262;0
328682;270;0
329335;400;0
329415;255;0
329630;0;400
344646;261;0
361757;0;270
361902;0;0
378329;0;400
279562;425;425
288278;0;500
288278;0;500
389872;0;500
389872;0;500
1126491;0;0
512100;0;675
512100;0;675
512100;0;675
512100;0;675
1127525;211;0
359817;0;361
523256;247;0
753459;0;247
753459;0;247
1231072;662;0
333065;240;0
336726;240;240
336726;240;240
1002908;0;753
1121466;0;613
1169600;726;726
354675;0;407
354675;0;407
361271;430;430
361271;430;430
363666;430;0
368129;510;0
368521;0;0
1169587;2000;0
1140904;0;0
816213;0;0
1177617;460;460
288812;0;450
285114;231;NULL
1224940;0;622
716147;400;0
1232579;700;0
1079371;0;605
287666;570;NULL
287666;570;NULL
287666;570;NULL
301339;0;570
301339;0;570
301339;0;570
361715;258;0
375677;491.6;0
397778;570;0
397778;570;0
397789;570;0
397789;570;0
1224969;222;0
1319732;40;0
1322108;157;0
316735;211;NULL